centre_id	centre_id_2	centre_ref	group	family	species	common	sex	age	dd	mm	yy	type	cause	fate	latitude	longitude	prop_urban
secret_world	NA	sec247	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	27	2	2015	unknown	undet	r	51.180247	-3.14092	7.120127287
secret_world	NA	sec248	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	27	2	2015	unknown	undet	d	NA	NA	NA
secret_world	NA	sec249	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	13	2	2015	unknown	undet	d	NA	NA	NA
secret_world	NA	sec25	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	27	3	2019	unknown	trauma	d	NA	NA	NA
secret_world	NA	sec250	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	7	2	2015	human	veh	d	51.045205	-2.791603	6.549505502
secret_world	NA	sec251	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	3	2	2015	unknown	trauma	d	51.169616	-3.495782	5.450566939
secret_world	NA	sec252	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	2	2	2015	human	veh	d	51.257224	-2.932995	5.951433121
secret_world	NA	sec253	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	7	1	2015	human	veh	d	51.388168	-2.822503	14.50374383
secret_world	NA	sec254	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	5	1	2015	human	veh	d	51.237792	-2.95205	15.74018729
secret_world	NA	sec255	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	2	1	2015	unknown	trauma	d	NA	NA	NA
secret_world	NA	sec256	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	31	12	2014	human	veh	r	51.111917	-2.957616	12.88153954
secret_world	NA	sec257	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	22	12	2014	unknown	undet	d	NA	NA	NA
secret_world	NA	sec258	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	ad	21	12	2014	human	build	d	NA	NA	NA
secret_world	NA	sec259	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	21	12	2014	human	veh	r	51.164883	-2.989195	17.80740151
secret_world	NA	sec26	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	21	3	2019	unknown	trauma	d	NA	NA	NA
secret_world	NA	sec260	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	12	12	2014	unknown	trauma	d	NA	NA	NA
secret_world	NA	sec261	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	12	12	2014	human	veh	r	50.92856	-2.653033	55.3699284
secret_world	NA	sec262	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	29	11	2014	unknown	trauma	d	NA	NA	NA
secret_world	NA	sec263	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	23	11	2014	human	veh	d	51.266037	-2.996217	10.39012739
secret_world	NA	sec264	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	ad	1	11	2014	unknown	trauma	d	NA	NA	NA
secret_world	NA	sec266	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	24	10	2014	human	build	d	NA	NA	NA
secret_world	NA	sec267	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	NA	15	10	2014	unknown	trauma	r	51.149052	-2.505576	15.38461538
secret_world	NA	sec268	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	ad	18	9	2014	human	veh	d	NA	NA	NA
secret_world	NA	sec269	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	14	9	2014	unknown	trauma	d	NA	NA	NA
secret_world	NA	sec27	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	17	3	2019	unknown	trauma	d	NA	NA	NA
secret_world	NA	sec270	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	6	9	2014	unknown	trauma	r	NA	NA	NA
secret_world	NA	sec271	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	29	8	2014	unknown	trauma	d	NA	NA	NA
secret_world	NA	sec272	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	23	8	2014	unknown	trauma	r	51.254379	-2.494424	12.65419817
secret_world	NA	sec273	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	ad	16	8	2014	human	build	d	NA	NA	NA
secret_world	NA	sec274	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	5	8	2014	human	veh	d	NA	NA	NA
secret_world	NA	sec275	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	24	7	2014	unknown	trauma	d	NA	NA	NA
secret_world	NA	sec276	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	23	7	2014	unknown	undet	d	NA	NA	NA
secret_world	NA	sec277	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	22	7	2014	unknown	undet	r	50.785281	-3.173164	0.477516912
secret_world	NA	sec278	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	15	7	2014	human	veh	d	NA	NA	NA
secret_world	NA	sec279	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	15	7	2014	natural	metab	r	51.05511	-2.733789	40.7716786
secret_world	NA	sec28	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	1	2	2019	unknown	undet	d	NA	NA	NA
secret_world	NA	sec280	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	juv	7	7	2014	unknown	trauma	r	NA	NA	NA
secret_world	NA	sec281	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	5	7	2014	natural	orph	r	NA	NA	NA
secret_world	NA	sec282	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	ad	29	6	2014	natural	metab	r	NA	NA	NA
secret_world	NA	sec283	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	28	6	2014	human	veh	d	NA	NA	NA
secret_world	NA	sec284	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	24	4	2014	unknown	trauma	d	NA	NA	NA
secret_world	NA	sec285	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	12	4	2014	human	build	d	NA	NA	NA
secret_world	NA	sec286	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	27	3	2014	unknown	trauma	d	NA	NA	NA
secret_world	NA	sec287	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	21	3	2014	unknown	undet	d	NA	NA	NA
secret_world	NA	sec288	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	20	3	2014	human	build	d	NA	NA	NA
secret_world	NA	sec289	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	3	3	2014	unknown	trauma	d	NA	NA	NA
secret_world	NA	sec29	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	ad	15	1	2019	unknown	trauma	d	NA	NA	NA
secret_world	NA	sec290	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	26	1	2014	unknown	trauma	d	51.41307	-2.695686	2.790512258
secret_world	NA	sec291	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	22	1	2014	human	veh	r	NA	NA	NA
secret_world	NA	sec292	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	8	1	2014	human	build	r	NA	NA	NA
secret_world	NA	sec293	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	5	1	2014	human	pers	d	NA	NA	NA
secret_world	NA	sec294	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	ad	5	1	2014	human	veh	d	51.47062	-2.495345	86.47949024
secret_world	NA	sec295	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	29	12	2013	human	veh	r	51.022888	-2.86809	27.12405265
secret_world	NA	sec296	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	6	12	2013	unknown	undet	d	NA	NA	NA
secret_world	NA	sec297	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	26	11	2013	human	veh	d	51.125407	-2.982773	74.32889242
secret_world	NA	sec298	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	24	11	2013	unknown	trauma	r	50.979531	-2.744156	6.901352426
secret_world	NA	sec299	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	juv	21	11	2013	unknown	undet	d	NA	NA	NA
secret_world	NA	sec3	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	29	9	2019	unknown	trauma	d	NA	NA	NA
secret_world	NA	sec30	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	ad	6	1	2019	unknown	undet	r	NA	NA	NA
secret_world	NA	sec300	raptor	Falconidae	Falco columbarius	merlin	NA	juv	21	11	2013	human	build	d	NA	NA	NA
secret_world	NA	sec301	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	10	11	2013	unknown	undet	d	51.440326	-2.741817	24.45684672
secret_world	NA	sec302	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	9	11	2013	human	veh	d	NA	NA	NA
secret_world	NA	sec303	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	1	11	2013	unknown	trauma	d	NA	NA	NA
secret_world	NA	sec304	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	juv	5	11	2013	unknown	undet	d	NA	NA	NA
secret_world	NA	sec305	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	3	11	2013	unknown	trauma	d	NA	NA	NA
secret_world	NA	sec306	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	25	10	2013	human	fen	d	NA	NA	NA
secret_world	NA	sec307	raptor	Accipitridae	Buteo buteo	buzzard	F	ad	23	9	2013	unknown	trauma	d	NA	NA	NA
secret_world	NA	sec308	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	19	9	2013	unknown	undet	r	NA	NA	NA
secret_world	NA	sec309	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	8	9	2013	unknown	undet	d	NA	NA	NA
secret_world	NA	sec31	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	22	12	2018	human	veh	d	NA	NA	NA
secret_world	NA	sec310	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	5	8	2013	human	veh	d	NA	NA	NA
secret_world	NA	sec311	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	4	9	2013	unknown	trauma	d	51.495573	-2.60844	93.33731106
secret_world	NA	sec312	raptor	Falconidae	Falco tinnunculus	common kestrel	F	ad	31	8	2013	human	veh	d	51.289593	-2.828051	8.495821727
secret_world	NA	sec313	raptor	Falconidae	Falco tinnunculus	common kestrel	M	ad	15	8	2013	unknown	trauma	r	NA	NA	NA
secret_world	NA	sec314	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	ad	26	8	2013	human	veh	d	NA	NA	NA
secret_world	NA	sec315	raptor	Falconidae	Falco tinnunculus	common kestrel	F	juv	23	8	2013	human	build	r	NA	NA	NA
secret_world	NA	sec316	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	21	8	2013	unknown	trauma	d	51.232118	-2.95613	18.46245768
secret_world	NA	sec317	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	20	8	2013	unknown	trauma	d	NA	NA	NA
secret_world	NA	sec318	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	16	8	2013	human	veh	d	NA	NA	NA
secret_world	NA	sec319	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	juv	16	8	2013	natural	orph	d	51.226706	-2.81225	15.93712694
secret_world	NA	sec32	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	NA	19	12	2018	unknown	undet	d	NA	NA	NA
secret_world	NA	sec320	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	15	8	2013	human	veh	d	51.153694	-2.719416	14.2097216
secret_world	NA	sec322	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	ad	10	8	2013	unknown	trauma	d	NA	NA	NA
secret_world	NA	sec323	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	1	8	2013	unknown	trauma	d	NA	NA	NA
secret_world	NA	sec324	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	31	7	2013	unknown	trauma	d	51.259287	-2.353886	2.607484076
secret_world	NA	sec325	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	31	7	2013	unknown	undet	r	NA	NA	NA
secret_world	NA	sec326	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	30	7	2013	unknown	trauma	d	NA	NA	NA
secret_world	NA	sec327	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	24	7	2013	unknown	trauma	d	51.133869	-2.844877	2.130201075
secret_world	NA	sec328	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	21	7	2013	human	veh	d	NA	NA	NA
secret_world	NA	sec329	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	30	6	2013	unknown	trauma	d	NA	NA	NA
secret_world	NA	sec33	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	18	12	2018	unknown	trauma	d	51.133118	-2.944664	5.628480509
secret_world	NA	sec330	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	27	6	2013	human	veh	d	51.127073	-2.859333	0.776583035
secret_world	NA	sec331	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	22	6	2013	unknown	trauma	d	NA	NA	NA
secret_world	NA	sec332	raptor	Falconidae	Falco tinnunculus	common kestrel	F	ad	18	5	2013	unknown	trauma	r	NA	NA	NA
secret_world	NA	sec333	raptor	Accipitridae	Buteo buteo	buzzard	F	ad	1	5	2013	human	veh	d	51.188914	-3.117308	4.70228424
secret_world	NA	sec334	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	8	4	2013	unknown	trauma	d	NA	NA	NA
secret_world	NA	sec335	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	7	4	2013	human	veh	d	51.188718	-2.534371	41.38068635
secret_world	NA	sec336	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	5	4	2013	unknown	trauma	d	51.226706	-2.81225	15.93712694
secret_world	NA	sec337	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	1	4	2013	unknown	trauma	d	NA	NA	NA
secret_world	NA	sec338	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	29	3	2013	unknown	trauma	d	NA	NA	NA
secret_world	NA	sec339	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	27	3	2013	unknown	trauma	r	NA	NA	NA
secret_world	NA	sec34	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	1	12	2018	unknown	trauma	d	NA	NA	NA
secret_world	NA	sec340	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	ad	6	3	2013	human	veh	d	NA	NA	NA
secret_world	NA	sec341	raptor	Falconidae	Falco tinnunculus	common kestrel	M	ad	17	2	2013	human	veh	r	51.33553	-2.842542	11.30798328
secret_world	NA	sec342	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	11	2	2013	unknown	trauma	r	51.209629	-2.645039	17.45267988
secret_world	NA	sec343	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	10	2	2013	unknown	undet	d	NA	NA	NA
secret_world	NA	sec344	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	29	1	2013	unknown	undet	r	51.226683	-2.841939	5.020920502
secret_world	NA	sec345	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	29	1	2013	unknown	undet	r	NA	NA	NA
secret_world	NA	sec346	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	28	1	2013	human	build	r	51.130536	-2.987901	90.68471338
secret_world	NA	sec347	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	27	1	2013	natural	metab	r	51.152031	-2.492746	4.926206621
secret_world	NA	sec348	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	23	1	2013	unknown	undet	d	NA	NA	NA
secret_world	NA	sec349	raptor	Falconidae	Falco tinnunculus	common kestrel	F	ad	23	1	2013	unknown	trauma	d	51.226546	-2.894471	5.395182162
secret_world	NA	sec35	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	ad	28	11	2018	unknown	trauma	d	NA	NA	NA
secret_world	NA	sec350	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	3	1	2013	human	veh	d	NA	NA	NA
secret_world	NA	sec351	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	28	12	2012	unknown	trauma	r	NA	NA	NA
secret_world	NA	sec352	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	17	12	2012	unknown	undet	r	NA	NA	NA
secret_world	NA	sec353	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	juv	12	12	2012	unknown	undet	d	NA	NA	NA
secret_world	NA	sec354	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	10	12	2012	human	veh	d	NA	NA	NA
secret_world	NA	sec355	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	NA	7	12	2012	human	build	r	NA	NA	NA
secret_world	NA	sec356	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	6	12	2012	unknown	trauma	d	NA	NA	NA
secret_world	NA	sec357	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	4	12	2012	unknown	trauma	r	NA	NA	NA
secret_world	NA	sec358	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	25	11	2012	unknown	undet	d	NA	NA	NA
secret_world	NA	sec359	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	NA	22	11	2012	human	build	d	NA	NA	NA
secret_world	NA	sec36	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	25	11	2018	unknown	trauma	d	NA	NA	NA
secret_world	NA	sec360	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	ad	17	11	2012	unknown	trauma	r	NA	NA	NA
secret_world	NA	sec361	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	13	11	2012	unknown	trauma	d	NA	NA	NA
secret_world	NA	sec362	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	10	11	2012	unknown	undet	d	NA	NA	NA
secret_world	NA	sec363	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	3	11	2012	unknown	trauma	d	NA	NA	NA
secret_world	NA	sec364	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	31	10	2012	human	build	d	51.324937	-2.977373	44.32066839
secret_world	NA	sec365	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	juv	28	10	2012	natural	metab	d	NA	NA	NA
secret_world	NA	sec366	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	20	10	2012	unknown	undet	d	51.038162	-2.828734	32
secret_world	NA	sec367	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	15	10	2012	human	veh	d	NA	NA	NA
secret_world	NA	sec368	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	ad	13	10	2012	human	veh	d	51.198952	-2.942229	3.589232303
secret_world	NA	sec369	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	juv	12	10	2012	unknown	undet	d	NA	NA	NA
secret_world	NA	sec37	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	10	11	2018	human	veh	d	51.254495	-2.752114	8.51910828
secret_world	NA	sec370	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	ad	12	10	2012	human	build	r	NA	NA	NA
secret_world	NA	sec371	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	ad	9	10	2012	unknown	trauma	r	51.405377	-2.858152	8.555511341
secret_world	NA	sec372	raptor	Falconidae	Falco tinnunculus	common kestrel	F	juv	10	10	2012	unknown	trauma	d	NA	NA	NA
secret_world	NA	sec373	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	juv	8	10	2012	unknown	trauma	d	51.079104	-2.609591	4.066175005
secret_world	NA	sec374	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	juv	6	10	2012	unknown	trauma	r	NA	NA	NA
secret_world	NA	sec375	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	17	9	2012	human	build	d	51.08077	-3.018093	11.5936255
secret_world	NA	sec376	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	16	9	2012	unknown	trauma	d	51.124959	-2.575529	0.258706468
secret_world	NA	sec377	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	15	9	2012	unknown	undet	r	NA	NA	NA
secret_world	NA	sec378	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	7	9	2012	human	pers	d	51.040494	-3.010371	5.475906014
secret_world	NA	sec379	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	NA	3	2	2012	unknown	trauma	d	NA	NA	NA
secret_world	NA	sec38	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	8	11	2018	natural	metab	d	51.114019	-3.081175	0.736611587
secret_world	NA	sec380	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	juv	26	8	2012	unknown	trauma	d	NA	NA	NA
secret_world	NA	sec381	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	13	8	2012	unknown	trauma	d	NA	NA	NA
secret_world	NA	sec382	raptor	Falconidae	Falco tinnunculus	common kestrel	F	ad	8	8	2012	unknown	undet	r	51.108729	-2.92759	20
secret_world	NA	sec383	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	31	7	2012	human	fen	d	NA	NA	NA
secret_world	NA	sec384	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	23	7	2012	unknown	trauma	d	51.369815	-2.808794	29.67972946
secret_world	NA	sec385	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	22	7	2012	unknown	trauma	r	51.440497	-2.692194	12.31566361
secret_world	NA	sec386	raptor	Falconidae	Falco tinnunculus	common kestrel	F	ad	20	7	2012	human	veh	d	51.384125	-2.713361	11.09342164
secret_world	NA	sec387	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	juv	20	7	2012	natural	orph	r	NA	NA	NA
secret_world	NA	sec388	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	14	7	2012	unknown	trauma	r	NA	NA	NA
secret_world	NA	sec39	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	2	11	2018	unknown	undet	d	50.886781	-2.70325	0.656716418
secret_world	NA	sec390	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	2	7	2012	unknown	trauma	r	50.929073	-2.913555	38.61287758
secret_world	NA	sec392	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	18	6	2012	unknown	undet	r	NA	NA	NA
secret_world	NA	sec393	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	juv	1	6	2012	natural	orph	c	NA	NA	NA
secret_world	NA	sec394	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	NA	10	6	2012	human	build	r	NA	NA	NA
secret_world	NA	sec395	raptor	Falconidae	Falco tinnunculus	common kestrel	M	ad	25	5	2012	unknown	undet	d	51.416411	-2.649402	7.592666401
secret_world	NA	sec396	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	16	5	2012	human	veh	r	51.266803	-2.907274	6.104593359
secret_world	NA	sec397	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	18	4	2012	human	veh	d	NA	NA	NA
secret_world	NA	sec398	raptor	Falconidae	Falco tinnunculus	common kestrel	M	ad	14	4	2012	human	veh	d	51.133177	-3.001251	87.59458383
secret_world	NA	sec399	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	11	4	2012	human	veh	d	51.172483	-2.994319	7.890017932
secret_world	NA	sec4	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	juv	15	9	2019	unknown	trauma	d	NA	NA	NA
secret_world	NA	sec40	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	31	10	2018	unknown	undet	d	NA	NA	NA
secret_world	NA	sec400	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	24	2	2012	unknown	trauma	d	NA	NA	NA
secret_world	NA	sec401	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	16	2	2012	human	veh	r	NA	NA	NA
secret_world	NA	sec402	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	11	2	2012	human	veh	d	51.10691	-2.915163	12.64664943
secret_world	NA	sec403	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	2	2	2012	unknown	trauma	d	51.208444	-2.618092	12.61189576
secret_world	NA	sec404	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	20	1	2012	human	veh	r	51.091957	-2.658372	4.659498208
secret_world	NA	sec405	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	11	1	2012	unknown	undet	r	51.327415	-2.719179	10.99382593
secret_world	NA	sec406	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	27	12	2011	unknown	trauma	d	50.985107	-3.324352	1.116427432
secret_world	NA	sec407	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	11	12	2011	natural	metab	d	51.326219	-2.71695	10.49591715
secret_world	NA	sec408	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	juv	7	12	2011	human	veh	r	51.199151	-2.943465	3.584229391
secret_world	NA	sec409	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	ad	7	12	2011	human	veh	r	51.199151	-2.943465	3.584229391
secret_world	NA	sec41	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	ad	30	10	2018	human	veh	r	51.550714	-2.569993	54.00398406
secret_world	NA	sec410	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	1	12	2011	unknown	trauma	r	NA	NA	NA
secret_world	NA	sec411	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	ad	27	11	2011	unknown	undet	d	51.31047	-2.896073	0
secret_world	NA	sec412	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	13	11	2011	unknown	trauma	d	NA	NA	NA
secret_world	NA	sec413	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	10	11	2011	human	veh	r	NA	NA	NA
secret_world	NA	sec414	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	28	10	2011	human	build	d	NA	NA	NA
secret_world	NA	sec415	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	26	10	2011	unknown	trauma	d	NA	NA	NA
secret_world	NA	sec416	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	ad	25	10	2011	unknown	trauma	d	NA	NA	NA
secret_world	NA	sec417	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	juv	7	10	2011	natural	metab	d	NA	NA	NA
secret_world	NA	sec418	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	juv	13	10	2011	unknown	undet	r	NA	NA	NA
secret_world	NA	sec419	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	29	9	2011	human	veh	d	51.26882	-2.921316	7.430278884
secret_world	NA	sec42	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	27	10	2018	unknown	trauma	r	51.248889	-2.605977	1.114206128
secret_world	NA	sec420	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	17	9	2011	human	fen	d	NA	NA	NA
secret_world	NA	sec421	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	28	8	2011	human	veh	d	NA	NA	NA
secret_world	NA	sec422	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	juv	26	8	2011	natural	orph	r	NA	NA	NA
